ts, average131195ts, fastestz3, slowestz0
0, 2, 2, 3
8, 5, 4, 5
16, 7, 7, 6
24, 8, 9, 7
32, 9, 10, 7
40, 10, 10, 7
48, 11, 10, 8
56, 12, 11, 8
64, 13, 13, 8
72, 14, 13, 9
80, 14, 14, 9
88, 15, 14, 9
96, 15, 15, 11
104, 16, 16, 11
112, 16, 16, 13
120, 17, 17, 13
128, 17, 17, 13
136, 18, 19, 13
144, 19, 20, 13
152, 19, 20, 13
160, 20, 21, 13
168, 20, 21, 13
176, 20, 21, 13
184, 21, 21, 13
192, 22, 22, 15
200, 22, 25, 15
208, 23, 27, 15
216, 23, 27, 15
224, 23, 29, 15
232, 24, 29, 15
240, 25, 32, 15
248, 25, 32, 15
256, 26, 32, 15
264, 26, 34, 15
272, 26, 35, 15
280, 27, 35, 15
288, 27, 36, 17
296, 28, 36, 17
304, 28, 36, 17
312, 28, 36, 17
320, 29, 36, 18
328, 29, 36, 18
336, 29, 37, 18
344, 29, 37, 19
352, 30, 37, 19
360, 30, 37, 19
368, 30, 38, 19
376, 31, 38, 19
384, 31, 38, 19
392, 31, 38, 22
400, 33, 40, 22
408, 33, 40, 22
416, 33, 40, 23
424, 34, 40, 23
432, 34, 41, 23
440, 34, 41, 24
448, 35, 41, 25
456, 35, 41, 26
464, 36, 41, 26
472, 36, 41, 26
480, 36, 41, 26
488, 36, 41, 26
496, 36, 41, 26
504, 37, 42, 26
512, 37, 42, 26
520, 37, 44, 28
528, 38, 44, 28
536, 38, 44, 28
544, 38, 44, 28
552, 39, 44, 28
560, 39, 44, 28
568, 39, 44, 28
576, 40, 45, 30
584, 40, 45, 30
592, 41, 45, 30
600, 41, 45, 30
608, 42, 46, 30
616, 42, 46, 30
624, 42, 47, 30
632, 42, 47, 30
640, 43, 47, 30
648, 43, 47, 32
656, 43, 47, 32
664, 43, 47, 32
672, 43, 48, 32
680, 44, 48, 32
688, 44, 48, 32
696, 45, 49, 32
704, 45, 49, 32
712, 45, 49, 32
720, 45, 50, 32
728, 46, 50, 32
736, 46, 52, 32
744, 46, 52, 32
752, 47, 52, 34
760, 47, 54, 34
768, 47, 54, 34
776, 47, 54, 34
784, 47, 54, 34
792, 47, 54, 34
800, 47, 54, 34
808, 47, 54, 34
816, 47, 54, 34
824, 48, 55, 34
832, 48, 55, 34
840, 49, 55, 34
848, 49, 55, 34
856, 49, 55, 34
864, 50, 56, 34
872, 50, 57, 34
880, 50, 57, 34
888, 50, 57, 34
896, 51, 57, 36
904, 51, 58, 36
912, 51, 58, 36
920, 52, 58, 36
928, 52, 58, 36
936, 52, 58, 36
944, 52, 59, 36
952, 52, 59, 36
960, 53, 59, 36
968, 53, 60, 38
976, 53, 60, 38
984, 53, 60, 38
992, 53, 61, 38
1000, 54, 61, 38
1008, 54, 61, 38
1016, 54, 61, 38
1024, 54, 62, 38
1032, 55, 62, 39
1040, 55, 62, 39
1048, 55, 62, 39
1056, 55, 63, 39
1064, 56, 63, 39
1072, 56, 63, 39
1080, 56, 63, 39
1088, 56, 63, 40
1096, 57, 63, 40
1104, 57, 63, 40
1112, 57, 63, 40
1120, 57, 63, 40
1128, 57, 63, 40
1136, 58, 63, 40
1144, 58, 65, 40
1152, 59, 65, 41
1160, 59, 65, 41
1168, 59, 65, 41
1176, 59, 65, 41
1184, 60, 65, 41
1192, 60, 65, 41
1200, 60, 67, 42
1208, 60, 68, 42
1216, 60, 68, 42
1224, 61, 68, 42
1232, 61, 68, 42
1240, 61, 68, 42
1248, 62, 68, 42
1256, 62, 68, 42
1264, 62, 68, 42
1272, 62, 68, 42
1280, 62, 69, 42
1288, 63, 69, 42
1296, 63, 69, 44
1304, 63, 69, 44
1312, 64, 69, 44
1320, 64, 70, 44
1328, 64, 70, 44
1336, 64, 70, 44
1344, 64, 70, 44
1352, 64, 70, 44
1360, 65, 70, 44
1368, 65, 70, 44
1376, 65, 71, 44
1384, 66, 71, 44
1392, 66, 71, 45
1400, 66, 71, 45
1408, 66, 71, 45
1416, 67, 72, 45
1424, 67, 72, 45
1432, 67, 72, 45
1440, 67, 72, 45
1448, 67, 72, 46
1456, 68, 72, 46
1464, 68, 72, 46
1472, 68, 72, 46
1480, 68, 72, 46
1488, 69, 72, 46
1496, 69, 72, 46
1504, 69, 72, 47
1512, 70, 72, 47
1520, 70, 72, 48
1528, 70, 72, 48
1536, 70, 72, 48
1544, 70, 72, 48
1552, 70, 72, 48
1560, 70, 72, 48
1568, 70, 72, 48
1576, 70, 72, 48
1584, 71, 72, 48
1592, 71, 73, 48
1600, 71, 73, 48
1608, 71, 73, 49
1616, 72, 73, 49
1624, 72, 73, 49
1632, 72, 73, 49
1640, 72, 73, 49
1648, 72, 73, 49
1656, 73, 73, 49
1664, 73, 73, 49
1672, 73, 75, 49
1680, 73, 75, 49
1688, 73, 75, 49
1696, 73, 75, 49
1704, 73, 75, 49
1712, 74, 75, 49
1720, 74, 77, 50
1728, 74, 77, 50
1736, 74, 77, 50
1744, 75, 77, 50
1752, 75, 77, 50
1760, 75, 77, 50
1768, 75, 77, 50
1776, 75, 77, 50
1784, 75, 77, 50
1792, 75, 77, 50
1800, 76, 78, 50
1808, 76, 78, 50
1816, 76, 79, 50
1824, 77, 79, 51
1832, 77, 79, 51
1840, 78, 79, 51
1848, 78, 79, 51
1856, 78, 79, 51
1864, 78, 80, 51
1872, 78, 80, 51
1880, 78, 80, 51
1888, 78, 82, 51
1896, 78, 82, 51
1904, 79, 85, 51
1912, 79, 85, 51
1920, 79, 85, 51
1928, 79, 85, 51
1936, 80, 85, 51
1944, 80, 85, 51
1952, 80, 85, 52
1960, 81, 85, 52
1968, 81, 85, 52
1976, 81, 86, 52
1984, 81, 86, 52
1992, 81, 86, 52
2000, 82, 86, 52
2008, 82, 86, 52
2016, 82, 88, 52
2024, 82, 88, 52
2032, 82, 89, 52
2040, 83, 89, 52
2048, 83, 89, 52
2056, 83, 89, 52
2064, 84, 90, 52
2072, 84, 90, 52
2080, 84, 90, 52
2088, 84, 91, 52
2096, 85, 91, 52
2104, 85, 91, 52
2112, 85, 91, 52
2120, 85, 91, 52
2128, 85, 91, 52
2136, 85, 91, 52
2144, 86, 92, 52
2152, 86, 92, 52
2160, 86, 92, 53
2168, 86, 92, 53
2176, 87, 93, 53
2184, 87, 93, 53
2192, 87, 93, 53
2200, 87, 93, 53
2208, 87, 93, 53
2216, 87, 94, 53
2224, 88, 94, 53
2232, 88, 94, 53
2240, 88, 95, 53
2248, 88, 95, 53
2256, 88, 95, 53
2264, 88, 95, 53
2272, 88, 96, 53
2280, 88, 96, 53
2288, 88, 96, 53
2296, 89, 99, 53
2304, 89, 99, 53
2312, 89, 99, 53
2320, 89, 99, 53
2328, 89, 99, 53
2336, 90, 99, 53
2344, 90, 99, 53
2352, 91, 101, 53
2360, 91, 101, 53
2368, 91, 101, 53
2376, 91, 101, 53
2384, 91, 101, 53
2392, 91, 101, 53
2400, 92, 101, 53
2408, 92, 101, 53
2416, 92, 101, 53
2424, 92, 101, 53
2432, 92, 101, 53
2440, 92, 101, 53
2448, 93, 103, 53
2456, 93, 103, 53
2464, 93, 103, 53
2472, 93, 103, 53
2480, 93, 103, 53
2488, 93, 103, 53
2496, 93, 103, 53
2504, 93, 103, 53
2512, 93, 103, 54
2520, 93, 105, 55
2528, 94, 105, 55
2536, 94, 107, 55
2544, 94, 107, 55
2552, 94, 107, 55
2560, 95, 108, 55
2568, 95, 108, 56
2576, 95, 110, 56
2584, 95, 110, 56
2592, 95, 110, 56
2600, 95, 110, 56
2608, 95, 111, 56
2616, 96, 111, 56
2624, 96, 112, 56
2632, 96, 112, 56
2640, 96, 113, 56
2648, 96, 113, 56
2656, 97, 113, 56
2664, 97, 113, 56
2672, 97, 113, 56
2680, 97, 113, 56
2688, 98, 115, 56
2696, 98, 115, 56
2704, 98, 115, 56
2712, 98, 115, 58
2720, 99, 116, 58
2728, 99, 116, 58
2736, 99, 116, 58
2744, 99, 116, 58
2752, 99, 116, 58
2760, 100, 117, 58
2768, 100, 118, 58
2776, 100, 119, 58
2784, 101, 120, 58
2792, 101, 121, 58
2800, 101, 121, 58
2808, 101, 121, 58
2816, 101, 122, 58
2824, 101, 122, 59
2832, 101, 123, 59
2840, 102, 123, 59
2848, 102, 124, 59
2856, 102, 124, 59
2864, 102, 124, 59
2872, 102, 124, 59
2880, 103, 124, 60
2888, 103, 124, 60
2896, 103, 124, 60
2904, 103, 125, 60
2912, 103, 125, 60
2920, 104, 125, 60
2928, 104, 125, 60
2936, 104, 125, 60
2944, 104, 125, 60
2952, 104, 126, 60
2960, 104, 127, 60
2968, 104, 127, 60
2976, 105, 128, 61
2984, 105, 129, 61
2992, 105, 129, 61
3000, 105, 130, 61
3008, 105, 130, 61
3016, 106, 130, 61
3024, 106, 131, 61
3032, 106, 131, 61
3040, 106, 132, 61
3048, 106, 132, 61
3056, 106, 132, 61
3064, 107, 132, 61
3072, 107, 132, 61
3080, 108, 133, 61
3088, 108, 133, 61
3096, 108, 133, 61
3104, 108, 134, 61
3112, 108, 134, 61
3120, 108, 134, 61
3128, 108, 135, 61
3136, 108, 135, 61
3144, 109, 136, 61
3152, 109, 136, 61
3160, 109, 136, 61
3168, 109, 137, 61
3176, 109, 137, 62
3184, 109, 137, 62
3192, 109, 137, 62
3200, 110, 137, 62
3208, 110, 138, 62
3216, 110, 138, 62
3224, 110, 138, 62
3232, 111, 139, 62
3240, 111, 139, 62
3248, 111, 139, 62
3256, 111, 139, 62
3264, 111, 140, 62
3272, 112, 141, 62
3280, 112, 141, 62
3288, 112, 141, 62
3296, 112, 141, 62
3304, 112, 141, 62
3312, 113, 141, 64
3320, 113, 141, 64
3328, 113, 142, 64
3336, 113, 142, 64
3344, 113, 142, 64
3352, 113, 145, 64
3360, 114, 145, 64
3368, 114, 145, 64
3376, 114, 145, 64
3384, 115, 147, 64
3392, 115, 147, 64
3400, 115, 147, 64
3408, 115, 147, 64
3416, 115, 147, 64
3424, 115, 147, 64
3432, 116, 149, 64
3440, 116, 149, 64
3448, 116, 149, 64
3456, 116, 149, 66
3464, 117, 149, 66
3472, 117, 149, 66
3480, 117, 149, 66
3488, 117, 149, 66
3496, 117, 149, 66
3504, 117, 151, 66
3512, 117, 151, 66
3520, 118, 151, 66
3528, 118, 151, 66
3536, 118, 153, 66
3544, 118, 153, 66
3552, 119, 153, 66
3560, 119, 154, 66
3568, 119, 154, 66
3576, 119, 155, 66
3584, 119, 155, 67
3592, 120, 155, 67
3600, 120, 156, 67
3608, 120, 157, 67
3616, 121, 157, 67
3624, 121, 157, 67
3632, 121, 157, 67
3640, 121, 158, 67
3648, 121, 159, 67
3656, 122, 160, 67
3664, 122, 160, 67
3672, 122, 160, 67
3680, 122, 161, 67
3688, 122, 161, 67
3696, 122, 161, 67
3704, 122, 161, 67
3712, 122, 162, 67
3720, 123, 163, 67
3728, 123, 163, 67
3736, 123, 164, 67
3744, 123, 164, 67
3752, 124, 164, 67
3760, 124, 164, 67
3768, 124, 164, 67
3776, 124, 165, 67
3784, 124, 165, 67
3792, 125, 166, 67
3800, 125, 166, 67
3808, 125, 166, 67
3816, 125, 167, 67
3824, 126, 168, 67
3832, 126, 170, 67
3840, 126, 170, 67
3848, 126, 170, 67
3856, 126, 171, 67
3864, 127, 171, 67
3872, 127, 171, 67
3880, 127, 173, 67
3888, 127, 173, 67
3896, 127, 173, 67
3904, 127, 174, 67
3912, 127, 174, 67
3920, 128, 174, 67
3928, 128, 174, 67
3936, 128, 174, 68
3944, 128, 174, 68
3952, 128, 175, 69
3960, 128, 175, 69
3968, 128, 176, 69
3976, 128, 177, 69
3984, 128, 177, 69
3992, 128, 177, 69
4000, 128, 177, 69
4008, 129, 177, 69
4016, 129, 177, 69
4024, 129, 177, 69
4032, 130, 178, 70
4040, 130, 178, 70
4048, 130, 178, 70
4056, 130, 178, 70
4064, 131, 178, 70
4072, 131, 179, 70
4080, 131, 179, 71
4088, 131, 179, 71
4096, 132, 179, 71
4104, 132, 180, 71
4112, 132, 180, 71
4120, 132, 180, 71
4128, 133, 180, 71
4136, 133, 181, 71
4144, 134, 181, 71
4152, 134, 182, 71
4160, 134, 182, 71
4168, 134, 184, 71
4176, 134, 184, 71
4184, 135, 184, 71
4192, 135, 184, 71
4200, 135, 184, 73
4208, 135, 185, 73
4216, 135, 185, 73
4224, 135, 185, 73
4232, 135, 185, 73
4240, 135, 186, 73
4248, 136, 186, 73
4256, 136, 187, 73
4264, 136, 187, 73
4272, 137, 187, 73
4280, 137, 188, 73
4288, 137, 188, 73
4296, 137, 188, 73
4304, 137, 188, 73
4312, 137, 188, 73
4320, 137, 189, 73
4328, 138, 190, 73
4336, 138, 191, 73
4344, 138, 191, 73
4352, 138, 191, 73
4360, 138, 191, 73
4368, 138, 192, 73
4376, 139, 192, 73
4384, 139, 194, 73
4392, 139, 194, 73
4400, 139, 194, 73
4408, 140, 194, 73
4416, 140, 194, 73
4424, 140, 194, 75
4432, 140, 196, 75
4440, 141, 196, 75
4448, 141, 198, 75
4456, 141, 198, 75
4464, 141, 198, 75
4472, 141, 198, 75
4480, 141, 198, 75
4488, 141, 198, 75
4496, 141, 198, 75
4504, 142, 200, 75
4512, 142, 200, 75
4520, 142, 200, 75
4528, 142, 200, 75
4536, 143, 200, 75
4544, 143, 202, 75
4552, 143, 202, 75
4560, 144, 202, 75
4568, 144, 202, 75
4576, 144, 202, 75
4584, 144, 202, 75
4592, 145, 204, 76
4600, 145, 204, 76
4608, 145, 204, 76
4616, 145, 204, 76
4624, 145, 204, 76
4632, 146, 204, 76
4640, 146, 206, 76
4648, 146, 206, 76
4656, 146, 208, 76
4664, 146, 208, 76
4672, 147, 208, 77
4680, 147, 208, 77
4688, 147, 208, 77
4696, 147, 210, 77
4704, 147, 210, 77
4712, 147, 210, 77
4720, 148, 210, 77
4728, 148, 210, 78
4736, 148, 210, 78
4744, 149, 210, 78
4752, 149, 210, 78
4760, 149, 212, 78
4768, 149, 212, 78
4776, 149, 212, 78
4784, 149, 212, 78
4792, 149, 213, 78
4800, 150, 213, 78
4808, 150, 213, 78
4816, 150, 214, 78
4824, 150, 215, 78
4832, 150, 215, 78
4840, 151, 215, 78
4848, 151, 215, 79
4856, 151, 216, 79
4864, 151, 216, 79
4872, 151, 216, 79
4880, 152, 216, 79
4888, 152, 216, 79
4896, 152, 216, 79
4904, 152, 216, 79
4912, 152, 217, 79
4920, 153, 217, 79
4928, 153, 217, 79
4936, 153, 218, 79
4944, 154, 218, 79
4952, 154, 218, 79
4960, 154, 218, 79
4968, 154, 219, 80
4976, 154, 220, 80
4984, 154, 220, 80
4992, 154, 220, 80
5000, 155, 220, 80
5008, 155, 221, 80
5016, 155, 221, 80
5024, 156, 221, 80
5032, 156, 221, 80
5040, 156, 222, 80
5048, 156, 222, 81
5056, 156, 223, 81
5064, 156, 223, 81
5072, 156, 223, 81
5080, 156, 223, 81
5088, 156, 223, 81
5096, 156, 223, 82
5104, 156, 224, 82
5112, 156, 225, 82
5120, 157, 225, 82
5128, 157, 226, 82
5136, 157, 226, 82
5144, 157, 226, 82
5152, 157, 226, 82
5160, 157, 226, 82
5168, 157, 226, 82
5176, 158, 227, 82
5184, 158, 227, 82
5192, 158, 227, 82
5200, 158, 228, 82
5208, 158, 228, 82
5216, 159, 228, 82
5224, 159, 228, 82
5232, 159, 228, 82
5240, 159, 229, 82
5248, 159, 229, 82
5256, 159, 229, 82
5264, 159, 229, 82
5272, 160, 229, 82
5280, 160, 230, 82
5288, 160, 230, 82
5296, 160, 230, 82
5304, 160, 231, 82
5312, 160, 231, 82
5320, 160, 231, 82
5328, 161, 231, 82
5336, 161, 232, 82
5344, 161, 232, 82
5352, 162, 232, 83
5360, 162, 232, 83
5368, 162, 233, 83
5376, 162, 233, 83
5384, 163, 233, 83
5392, 163, 233, 83
5400, 163, 233, 84
5408, 163, 233, 84
5416, 163, 233, 84
5424, 164, 233, 84
5432, 164, 234, 84
5440, 164, 235, 84
5448, 164, 235, 84
5456, 165, 235, 84
5464, 165, 235, 84
5472, 165, 235, 84
5480, 165, 235, 84
5488, 165, 237, 84
5496, 165, 237, 84
5504, 166, 237, 84
5512, 166, 237, 84
5520, 166, 238, 84
5528, 166, 238, 84
5536, 167, 238, 84
5544, 167, 239, 84
5552, 167, 239, 84
5560, 167, 239, 84
5568, 167, 240, 86
5576, 168, 240, 86
5584, 168, 240, 86
5592, 168, 240, 86
5600, 168, 241, 86
5608, 169, 241, 86
5616, 169, 241, 86
5624, 169, 241, 86
5632, 169, 241, 86
5640, 169, 242, 86
5648, 169, 242, 86
5656, 169, 242, 86
5664, 169, 243, 86
5672, 170, 244, 86
5680, 170, 244, 86
5688, 170, 244, 86
5696, 170, 244, 86
5704, 170, 244, 86
5712, 171, 244, 86
5720, 171, 245, 86
5728, 171, 245, 86
5736, 171, 245, 86
5744, 171, 245, 86
5752, 172, 246, 86
5760, 172, 246, 86
5768, 172, 246, 86
5776, 172, 246, 86
5784, 173, 247, 86
5792, 173, 248, 86
5800, 173, 248, 88
5808, 173, 248, 88
5816, 173, 248, 88
5824, 173, 248, 88
5832, 174, 248, 88
5840, 174, 249, 88
5848, 174, 249, 88
5856, 174, 250, 88
5864, 174, 250, 88
5872, 174, 250, 88
5880, 174, 250, 88
5888, 175, 250, 88
5896, 175, 251, 88
5904, 175, 251, 88
5912, 175, 251, 88
5920, 176, 252, 88
5928, 176, 252, 88
5936, 176, 252, 88
5944, 176, 252, 88
5952, 176, 252, 88
5960, 176, 252, 90
5968, 176, 252, 90
5976, 177, 252, 90
5984, 177, 253, 90
5992, 177, 254, 90
6000, 177, 254, 90
6008, 177, 254, 90
6016, 178, 254, 90
6024, 178, 254, 90
6032, 178, 254, 90
6040, 178, 255, 90
6048, 178, 255, 90
6056, 179, 256, 90
6064, 179, 256, 90
6072, 179, 256, 90
6080, 179, 257, 90
6088, 180, 257, 90
6096, 180, 257, 90
6104, 180, 258, 90
6112, 180, 258, 90
6120, 180, 258, 90
6128, 180, 258, 90
6136, 180, 258, 92
6144, 181, 259, 92
6152, 181, 259, 92
6160, 181, 259, 92
6168, 181, 259, 92
6176, 181, 259, 92
6184, 182, 259, 92
6192, 182, 260, 92
6200, 182, 260, 92
6208, 182, 260, 92
6216, 183, 260, 92
6224, 183, 260, 92
6232, 183, 260, 92
6240, 184, 260, 92
6248, 184, 261, 92
6256, 184, 261, 92
6264, 184, 261, 92
6272, 184, 261, 92
6280, 184, 261, 92
6288, 184, 261, 92
6296, 184, 261, 93
6304, 184, 261, 93
6312, 184, 261, 93
6320, 185, 262, 94
6328, 185, 262, 94
6336, 185, 262, 94
6344, 185, 263, 94
6352, 185, 263, 94
6360, 185, 263, 94
6368, 185, 263, 94
6376, 186, 263, 94
6384, 186, 263, 94
6392, 186, 264, 94
6400, 186, 264, 94
6408, 187, 265, 94
6416, 187, 265, 95
6424, 187, 265, 95
6432, 188, 266, 95
6440, 188, 266, 95
6448, 188, 266, 95
6456, 188, 266, 96
6464, 189, 267, 96
6472, 189, 267, 96
6480, 189, 267, 96
6488, 189, 267, 96
6496, 189, 267, 96
6504, 189, 268, 96
6512, 189, 268, 96
6520, 190, 269, 96
6528, 190, 269, 96
6536, 190, 269, 96
6544, 190, 269, 96
6552, 190, 269, 98
6560, 190, 269, 98
6568, 190, 269, 98
6576, 191, 269, 98
6584, 191, 270, 98
6592, 192, 270, 98
6600, 192, 271, 98
6608, 192, 271, 98
6616, 192, 271, 98
6624, 192, 271, 98
6632, 192, 271, 98
6640, 192, 271, 98
6648, 193, 273, 98
6656, 193, 273, 98
6664, 193, 273, 98
6672, 194, 273, 100
6680, 194, 273, 100
6688, 194, 274, 100
6696, 194, 274, 100
6704, 194, 274, 100
6712, 195, 277, 101
6720, 195, 277, 101
6728, 195, 277, 101
6736, 195, 279, 101
6744, 195, 279, 101
6752, 195, 279, 101
6760, 196, 279, 101
6768, 196, 279, 101
6776, 196, 279, 101
6784, 196, 279, 101
6792, 196, 281, 101
6800, 196, 281, 101
6808, 197, 281, 103
6816, 197, 281, 103
6824, 197, 281, 103
6832, 198, 283, 103
6840, 198, 283, 103
6848, 198, 283, 103
6856, 198, 283, 105
6864, 198, 283, 105
6872, 198, 283, 105
6880, 199, 283, 105
6888, 199, 283, 105
6896, 199, 283, 105
6904, 200, 283, 105
6912, 200, 283, 105
6920, 200, 285, 105
6928, 200, 285, 105
6936, 200, 285, 105
6944, 200, 285, 105
6952, 201, 285, 105
6960, 201, 285, 105
6968, 201, 285, 105
6976, 202, 285, 107
6984, 202, 285, 107
6992, 202, 285, 107
7000, 202, 285, 107
7008, 202, 285, 107
7016, 203, 287, 107
7024, 203, 287, 109
7032, 203, 287, 109
7040, 204, 287, 109
7048, 204, 287, 109
7056, 204, 287, 109
7064, 204, 289, 109
7072, 204, 289, 111
7080, 205, 289, 111
7088, 205, 289, 112
7096, 205, 289, 112
7104, 206, 289, 112
7112, 206, 289, 112
7120, 206, 289, 112
7128, 206, 289, 112
7136, 207, 289, 112
7144, 207, 289, 113
7152, 207, 291, 113
7160, 207, 291, 113
7168, 207, 291, 113
7176, 208, 291, 113
7184, 208, 291, 114
7192, 208, 291, 114
7200, 208, 291, 115
7208, 208, 291, 115
7216, 208, 293, 116
7224, 208, 293, 116
7232, 209, 293, 116
7240, 209, 294, 116
7248, 210, 294, 116
7256, 210, 294, 116
7264, 210, 295, 118
7272, 210, 295, 118
7280, 211, 295, 118
7288, 211, 296, 118
7296, 211, 296, 118
7304, 212, 296, 119
7312, 212, 296, 119
7320, 212, 296, 120
7328, 212, 297, 120
7336, 213, 297, 120
7344, 213, 297, 120
7352, 213, 297, 120
7360, 213, 297, 121
7368, 213, 297, 121
7376, 213, 297, 121
7384, 214, 298, 121
7392, 214, 298, 121
7400, 214, 298, 123
7408, 214, 299, 123
7416, 214, 299, 123
7424, 214, 299, 123
7432, 214, 299, 124
7440, 214, 299, 124
7448, 215, 299, 125
7456, 215, 300, 125
7464, 215, 300, 125
7472, 215, 300, 125
7480, 216, 300, 125
7488, 216, 300, 125
7496, 216, 300, 126
7504, 216, 301, 126
7512, 216, 301, 126
7520, 217, 301, 126
7528, 217, 301, 126
7536, 217, 301, 127
7544, 217, 301, 127
7552, 217, 301, 127
7560, 217, 301, 127
7568, 218, 301, 127
7576, 218, 301, 127
7584, 218, 301, 128
7592, 219, 301, 128
7600, 219, 302, 128
7608, 219, 302, 129
7616, 219, 302, 129
7624, 219, 302, 129
7632, 220, 303, 131
7640, 220, 303, 131
7648, 220, 303, 131
7656, 220, 303, 131
7664, 220, 303, 131
7672, 220, 304, 133
7680, 221, 304, 133
7688, 221, 304, 133
7696, 221, 304, 133
7704, 221, 304, 133
7712, 221, 305, 135
7720, 222, 305, 135
7728, 222, 305, 135
7736, 222, 305, 135
7744, 222, 305, 135
7752, 222, 305, 135
7760, 222, 305, 135
7768, 223, 306, 135
7776, 223, 306, 135
7784, 223, 306, 137
7792, 223, 306, 137
7800, 224, 306, 137
7808, 224, 306, 137
7816, 224, 306, 137
7824, 224, 306, 138
7832, 224, 306, 138
7840, 224, 307, 138
7848, 224, 307, 139
7856, 224, 307, 139
7864, 225, 307, 139
7872, 225, 307, 140
7880, 225, 307, 140
7888, 225, 308, 140
7896, 225, 308, 141
7904, 225, 308, 141
7912, 226, 308, 141
7920, 226, 308, 142
7928, 226, 309, 142
7936, 226, 309, 142
7944, 226, 309, 142
7952, 227, 309, 143
7960, 227, 309, 143
7968, 227, 309, 143
7976, 227, 309, 143
7984, 227, 309, 143
7992, 227, 309, 144
8000, 227, 309, 144
8008, 228, 309, 144
8016, 228, 309, 145
8024, 228, 309, 145
8032, 228, 309, 145
8040, 228, 309, 145
8048, 228, 310, 145
8056, 229, 310, 147
8064, 229, 311, 147
8072, 230, 311, 147
8080, 230, 311, 147
8088, 230, 311, 147
8096, 230, 311, 147
8104, 230, 311, 148
8112, 230, 312, 148
8120, 230, 312, 148
8128, 230, 312, 148
8136, 231, 312, 148
8144, 231, 312, 149
8152, 231, 312, 149
8160, 232, 313, 149
8168, 232, 313, 150
8176, 232, 313, 150
8184, 232, 313, 150
8192, 232, 313, 150
8200, 232, 313, 150
8208, 232, 314, 151
8216, 233, 314, 151
8224, 233, 314, 151
8232, 233, 315, 151
8240, 233, 315, 152
8248, 233, 315, 153
8256, 233, 316, 153
8264, 234, 316, 153
8272, 234, 316, 153
8280, 234, 317, 153
8288, 234, 317, 153
8296, 234, 317, 153
8304, 235, 317, 154
8312, 235, 317, 154
8320, 235, 318, 154
8328, 235, 318, 154
8336, 235, 318, 154
8344, 235, 318, 155
8352, 236, 318, 155
8360, 236, 319, 155
8368, 236, 319, 155
8376, 236, 320, 155
8384, 236, 320, 156
8392, 236, 320, 156
8400, 237, 320, 156
8408, 237, 320, 156
8416, 237, 320, 156
8424, 237, 320, 156
8432, 237, 320, 157
8440, 237, 321, 157
8448, 238, 321, 157
8456, 238, 321, 157
8464, 238, 322, 158
8472, 238, 322, 159
8480, 238, 322, 159
8488, 238, 322, 159
8496, 238, 322, 159
8504, 239, 322, 159
8512, 239, 322, 159
8520, 239, 323, 160
8528, 239, 324, 160
8536, 239, 324, 160
8544, 239, 324, 160
8552, 240, 324, 160
8560, 240, 326, 160
8568, 240, 326, 161
8576, 240, 327, 161
8584, 240, 327, 161
8592, 241, 327, 162
8600, 241, 327, 162
8608, 241, 327, 162
8616, 242, 329, 162
8624, 242, 329, 164
8632, 242, 329, 164
8640, 243, 330, 164
8648, 243, 330, 164
8656, 243, 330, 164
8664, 243, 330, 164
8672, 243, 330, 164
8680, 243, 331, 164
8688, 243, 331, 164
8696, 244, 332, 165
8704, 244, 333, 165
8712, 244, 333, 165
8720, 244, 333, 166
8728, 245, 333, 166
8736, 245, 333, 166
8744, 245, 333, 166
8752, 245, 333, 166
8760, 245, 333, 166
8768, 245, 334, 166
8776, 246, 334, 167
8784, 246, 334, 167
8792, 246, 335, 167
8800, 247, 335, 167
8808, 247, 335, 167
8816, 247, 335, 167
8824, 247, 335, 167
8832, 247, 335, 167
8840, 248, 336, 168
8848, 248, 336, 168
8856, 248, 337, 168
8864, 248, 337, 168
8872, 248, 337, 168
8880, 248, 338, 169
8888, 248, 338, 169
8896, 249, 338, 169
8904, 249, 338, 170
8912, 249, 338, 170
8920, 249, 339, 170
8928, 250, 339, 170
8936, 250, 340, 170
8944, 250, 340, 171
8952, 250, 340, 171
8960, 250, 340, 171
8968, 250, 340, 171
8976, 251, 340, 171
8984, 251, 340, 171
8992, 251, 341, 171
9000, 251, 341, 171
9008, 251, 341, 172
9016, 252, 341, 172
9024, 252, 341, 172
9032, 252, 341, 172
9040, 252, 341, 172
9048, 253, 342, 172
9056, 253, 342, 173
9064, 253, 342, 173
9072, 253, 342, 173
9080, 253, 343, 174
9088, 253, 343, 174
9096, 254, 343, 174
9104, 254, 343, 174
9112, 254, 343, 175
9120, 254, 343, 175
9128, 254, 343, 175
9136, 254, 343, 175
9144, 254, 343, 175
9152, 254, 343, 175
9160, 255, 343, 175
9168, 255, 344, 176
9176, 255, 344, 176
9184, 255, 344, 176
9192, 256, 344, 176
9200, 256, 344, 176
9208, 256, 344, 176
9216, 256, 345, 176
9224, 256, 345, 177
9232, 256, 345, 177
9240, 256, 345, 177
9248, 257, 345, 177
9256, 257, 346, 177
9264, 257, 346, 177
9272, 257, 346, 177
9280, 257, 346, 177
9288, 257, 346, 177
9296, 257, 346, 177
9304, 258, 346, 178
9312, 258, 346, 178
9320, 258, 346, 179
9328, 258, 347, 179
9336, 258, 347, 179
9344, 259, 347, 179
9352, 259, 347, 179
9360, 259, 347, 179
9368, 259, 348, 179
9376, 259, 348, 179
9384, 260, 349, 179
9392, 260, 349, 179
